sh,a,rh,x,wavelength,absorption
35.0,100.0,13.0,150.0,209.38023450586,0.9404962371999
35.0,100.0,13.0,150.0,209.58502165712,0.94051940940381
35.0,100.0,13.0,150.0,209.79020979021,0.94054255591676
35.0,100.0,13.0,150.0,209.995800084,0.94056567631642
35.0,100.0,13.0,150.0,210.20179372197,0.94058877020017
35.0,100.0,13.0,150.0,210.40819189227,0.94061183718518
35.0,100.0,13.0,150.0,210.6149957877,0.94063487690855
35.0,100.0,13.0,150.0,210.82220660576,0.94065788902739
35.0,100.0,13.0,150.0,211.02982554868,0.94068087321893
35.0,100.0,13.0,150.0,211.23785382341,0.94070382918066
35.0,100.0,13.0,150.0,211.44629264167,0.94072675663038
35.0,100.0,13.0,150.0,211.65514321998,0.94074965530635
35.0,100.0,13.0,150.0,211.86440677966,0.94077252496739
35.0,100.0,13.0,150.0,212.07408454687,0.94079536539296
35.0,100.0,13.0,150.0,212.28417775262,0.94081817638332
35.0,100.0,13.0,150.0,212.49468763281,0.94084095775955
35.0,100.0,13.0,150.0,212.70561542825,0.94086370936373
35.0,100.0,13.0,150.0,212.91696238467,0.94088643105904
35.0,100.0,13.0,150.0,213.12872975277,0.94090912272979
35.0,100.0,13.0,150.0,213.34091878822,0.94093178428163
35.0,100.0,13.0,150.0,213.55353075171,0.94095441564157
35.0,100.0,13.0,150.0,213.76656690894,0.9409770167581
35.0,100.0,13.0,150.0,213.98002853067,0.94099958760135
35.0,100.0,13.0,150.0,214.19391689276,0.9410221281631
35.0,100.0,13.0,150.0,214.40823327616,0.94104463845695
35.0,100.0,13.0,150.0,214.62297896695,0.94106711851842
35.0,100.0,13.0,150.0,214.83815525637,0.94108956840499
35.0,100.0,13.0,150.0,215.05376344086,0.94111198819627
35.0,100.0,13.0,150.0,215.26980482204,0.94113437799406
35.0,100.0,13.0,150.0,215.48628070679,0.94115673792248
35.0,100.0,13.0,150.0,215.70319240725,0.94117906812803
35.0,100.0,13.0,150.0,215.92054124082,0.9412013687797
35.0,100.0,13.0,150.0,216.13832853026,0.94122364006912
35.0,100.0,13.0,150.0,216.35655560363,0.94124588221056
35.0,100.0,13.0,150.0,216.5752237944,0.94126809544112
35.0,100.0,13.0,150.0,216.79433444139,0.94129028002076
35.0,100.0,13.0,150.0,217.01388888889,0.94131243623244
35.0,100.0,13.0,150.0,217.2338884866,0.9413345643822
35.0,100.0,13.0,150.0,217.45433458974,0.94135666479923
35.0,100.0,13.0,150.0,217.67522855899,0.94137873783599
35.0,100.0,13.0,150.0,217.8965717606,0.94140078386832
35.0,100.0,13.0,150.0,218.11836556638,0.94142280329547
35.0,100.0,13.0,150.0,218.34061135371,0.94144479654025
35.0,100.0,13.0,150.0,218.56331050561,0.94146676404911
35.0,100.0,13.0,150.0,218.78646441074,0.94148870629221
35.0,100.0,13.0,150.0,219.01007446343,0.94151062376349
35.0,100.0,13.0,150.0,219.23414206372,0.94153251698083
35.0,100.0,13.0,150.0,219.45866861741,0.94155438648606
35.0,100.0,13.0,150.0,219.68365553603,0.94157623284509
35.0,100.0,13.0,150.0,219.90910423692,0.94159805664797
35.0,100.0,13.0,150.0,220.13501614323,0.94161985850898
35.0,100.0,13.0,150.0,220.361392684,0.94164163906674
35.0,100.0,13.0,150.0,220.58823529412,0.94166339898423
35.0,100.0,13.0,150.0,220.8155454144,0.94168513894895
35.0,100.0,13.0,150.0,221.0433244916,0.94170685967292
35.0,100.0,13.0,150.0,221.27157397846,0.9417285618928
35.0,100.0,13.0,150.0,221.50029533373,0.94175024636997
35.0,100.0,13.0,150.0,221.72949002217,0.94177191389058
35.0,100.0,13.0,150.0,221.95915951465,0.94179356526563
35.0,100.0,13.0,150.0,222.18930528811,0.94181520133106
35.0,100.0,13.0,150.0,222.41992882562,0.9418368229478
35.0,100.0,13.0,150.0,222.65103161645,0.94185843100184
35.0,100.0,13.0,150.0,222.88261515602,0.94188002640432
35.0,100.0,13.0,150.0,223.11468094601,0.94190161009154
