sh,a,rh,x,wavelength,absorption
35.0,100.0,13.0,150.0,216.79433444139,0.99188294727057
35.0,100.0,13.0,150.0,217.01388888889,0.99189049542749
35.0,100.0,13.0,150.0,217.2338884866,0.99189788620124
35.0,100.0,13.0,150.0,217.45433458974,0.99190511989948
35.0,100.0,13.0,150.0,217.67522855899,0.99191219681892
35.0,100.0,13.0,150.0,217.8965717606,0.99191911724532
35.0,100.0,13.0,150.0,218.11836556638,0.99192588145352
35.0,100.0,13.0,150.0,218.34061135371,0.99193248970747
35.0,100.0,13.0,150.0,218.56331050561,0.99193894226023
35.0,100.0,13.0,150.0,218.78646441074,0.99194523935402
35.0,100.0,13.0,150.0,219.01007446343,0.99195138122021
35.0,100.0,13.0,150.0,219.23414206372,0.99195736807935
35.0,100.0,13.0,150.0,219.45866861741,0.99196320014119
35.0,100.0,13.0,150.0,219.68365553603,0.99196887760467
35.0,100.0,13.0,150.0,219.90910423692,0.99197440065797
35.0,100.0,13.0,150.0,220.13501614323,0.99197976947847
35.0,100.0,13.0,150.0,220.361392684,0.99198498423282
35.0,100.0,13.0,150.0,220.58823529412,0.99199004507689
35.0,100.0,13.0,150.0,220.8155454144,0.99199495215581
35.0,100.0,13.0,150.0,221.0433244916,0.99199970560398
35.0,100.0,13.0,150.0,221.27157397846,0.99200430554505
35.0,100.0,13.0,150.0,221.50029533373,0.99200875209194
35.0,100.0,13.0,150.0,221.72949002217,0.99201304534683
35.0,100.0,13.0,150.0,221.95915951465,0.99201718540116
35.0,100.0,13.0,150.0,222.18930528811,0.99202117233564
35.0,100.0,13.0,150.0,222.41992882562,0.99202500622025
35.0,100.0,13.0,150.0,222.65103161645,0.99202868711421
35.0,100.0,13.0,150.0,222.88261515602,0.99203221506598
35.0,100.0,13.0,150.0,223.11468094601,0.99203559011328
35.0,100.0,13.0,150.0,223.34723049434,0.99203881228307
35.0,100.0,13.0,150.0,223.58026531525,0.9920418815915
35.0,100.0,13.0,150.0,223.81378692927,0.99204479804397
35.0,100.0,13.0,150.0,224.04779686333,0.99204756163503
35.0,100.0,13.0,150.0,224.28229665072,0.99205017234847
35.0,100.0,13.0,150.0,224.51728783116,0.9920526301572
35.0,100.0,13.0,150.0,224.75277195085,0.9920549350233
35.0,100.0,13.0,150.0,224.98875056247,0.99205708689798
35.0,100.0,13.0,150.0,225.22522522523,0.99205908572156
35.0,100.0,13.0,150.0,225.46219750488,0.99206093142345
35.0,100.0,13.0,150.0,225.69966897382,0.99206262392211
35.0,100.0,13.0,150.0,225.93764121103,0.99206416312508
35.0,100.0,13.0,150.0,226.17611580217,0.99206554892887
35.0,100.0,13.0,150.0,226.41509433962,0.99206678121902
35.0,100.0,13.0,150.0,226.65457842248,0.99206785986998
35.0,100.0,13.0,150.0,226.89456965663,0.99206878474518
35.0,100.0,13.0,150.0,227.13506965475,0.99206955569692
35.0,100.0,13.0,150.0,227.37608003638,0.99207017256636
35.0,100.0,13.0,150.0,227.61760242792,0.9920706351835
35.0,100.0,13.0,150.0,227.85963846271,0.99207094336712
35.0,100.0,13.0,150.0,228.10218978102,0.99207109692478
35.0,100.0,13.0,150.0,228.34525803014,0.99207109565272
35.0,100.0,13.0,150.0,228.58884486437,0.99207093933587
35.0,100.0,13.0,150.0,228.83295194508,0.99207062774781
35.0,100.0,13.0,150.0,229.07758094075,0.99207016065069
35.0,100.0,13.0,150.0,229.32273352698,0.99206953779518
35.0,100.0,13.0,150.0,229.56841138659,0.9920687589205
35.0,100.0,13.0,150.0,229.81461620959,0.99206782375427
35.0,100.0,13.0,150.0,230.06134969325,0.99206673201253
35.0,100.0,13.0,150.0,230.30861354215,0.99206548339965
35.0,100.0,13.0,150.0,230.55640946818,0.99206407760831
35.0,100.0,13.0,150.0,230.80473919064,0.99206251431941
35.0,100.0,13.0,150.0,231.05360443623,0.99206079320205
35.0,100.0,13.0,150.0,231.30300693909,0.99205891391344
35.0,100.0,13.0,150.0,231.55294844088,0.99205687609884
35.0,100.0,13.0,150.0,231.80343069077,0.99205467939155
35.0,100.0,13.0,150.0,232.05445544554,0.99205232341278
35.0,100.0,13.0,150.0,232.30602446957,0.99204980777161
35.0,100.0,13.0,150.0,232.55813953488,0.99204713206494
35.0,100.0,13.0,150.0,232.81080242123,0.99204429587743
35.0,100.0,13.0,150.0,233.0640149161,0.99204129878137
35.0,100.0,13.0,150.0,233.31777881475,0.99203814033668
35.0,100.0,13.0,150.0,233.57209592027,0.9920348200908
35.0,100.0,13.0,150.0,233.82696804365,0.99203133757861
35.0,100.0,13.0,150.0,234.08239700375,0.99202769232238
35.0,100.0,13.0,150.0,234.3383846274,0.99202388383168
35.0,100.0,13.0,150.0,234.59493274945,0.99201991160329
35.0,100.0,13.0,150.0,234.85204321278,0.99201577512112
35.0,100.0,13.0,150.0,235.10971786834,0.99201147385615
35.0,100.0,13.0,150.0,235.36795857524,0.99200700726631
35.0,100.0,13.0,150.0,235.62676720075,0.99200237479643
35.0,100.0,13.0,150.0,235.88614562038,0.99199757587813
35.0,100.0,13.0,150.0,236.14609571788,0.9919926099297
35.0,100.0,13.0,150.0,236.40661938534,0.99198747635608
35.0,100.0,13.0,150.0,236.66771852319,0.99198217454871
35.0,100.0,13.0,150.0,236.92939504028,0.99197670388544
35.0,100.0,13.0,150.0,237.19165085389,0.99197106373046
35.0,100.0,13.0,150.0,237.45448788982,0.99196525343416
35.0,100.0,13.0,150.0,237.71790808241,0.99195927233306
35.0,100.0,13.0,150.0,237.98191337458,0.9919531197497
35.0,100.0,13.0,150.0,238.24650571792,0.99194679499252
35.0,100.0,13.0,150.0,238.51168707267,0.99194029735577
35.0,100.0,13.0,150.0,238.77745940783,0.99193362611939
35.0,100.0,13.0,150.0,239.0438247012,0.9919267805489
35.0,100.0,13.0,150.0,239.31078493937,0.9919197598953
35.0,100.0,13.0,150.0,239.57834211787,0.99191256339491
35.0,100.0,13.0,150.0,239.84649824113,0.99190519026933
35.0,100.0,13.0,150.0,240.11525532255,0.99189763972525
35.0,100.0,13.0,150.0,240.38461538462,0.99188991095434
35.0,100.0,13.0,150.0,240.65458045885,0.99188200313316
35.0,100.0,13.0,150.0,240.92515258593,0.99187391542302
35.0,100.0,13.0,150.0,241.19633381573,0.99186564696982
35.0,100.0,13.0,150.0,241.46812620734,0.99185719690398
35.0,100.0,13.0,150.0,241.74053182917,0.99184856434024
35.0,100.0,13.0,150.0,242.01355275895,0.99183974837759
35.0,100.0,13.0,150.0,242.28719108383,0.99183074809907
35.0,100.0,13.0,150.0,242.56144890039,0.9918215625717
35.0,100.0,13.0,150.0,242.83632831472,0.99181219084627
35.0,100.0,13.0,150.0,243.11183144246,0.99180263195726
35.0,100.0,13.0,150.0,243.38796040889,0.99179288492265
35.0,100.0,13.0,150.0,243.66471734893,0.99178294874379
35.0,100.0,13.0,150.0,243.94210440722,0.99177282240524
35.0,100.0,13.0,150.0,244.2201237382,0.99176250487464
35.0,100.0,13.0,150.0,244.49877750611,0.99175199510254
35.0,100.0,13.0,150.0,244.77806788512,0.99174129202223
35.0,100.0,13.0,150.0,245.0579970593,0.99173039454961
35.0,100.0,13.0,150.0,245.33856722277,0.99171930158301
35.0,100.0,13.0,150.0,245.61978057966,0.99170801200302
35.0,100.0,13.0,150.0,245.90163934426,0.99169652467235
35.0,100.0,13.0,150.0,246.18414574101,0.99168483843564
35.0,100.0,13.0,150.0,246.4673020046,0.9916729521193
35.0,100.0,13.0,150.0,246.75111038,0.99166086453131
35.0,100.0,13.0,150.0,247.03557312253,0.99164857446109
35.0,100.0,13.0,150.0,247.32069249794,0.99163608067928
35.0,100.0,13.0,150.0,247.60647078244,0.99162338193758
35.0,100.0,13.0,150.0,247.89291026277,0.99161047696859
35.0,100.0,13.0,150.0,248.18001323627,0.99159736448555
35.0,100.0,13.0,150.0,248.46778201093,0.99158404318222
35.0,100.0,13.0,150.0,248.75621890547,0.99157051173269
35.0,100.0,13.0,150.0,249.04532624938,0.99155676879113
35.0,100.0,13.0,150.0,249.33510638298,0.99154281299165
35.0,100.0,13.0,150.0,249.62556165751,0.99152864294806
35.0,100.0,13.0,150.0,249.91669443519,0.99151425725372
35.0,100.0,13.0,150.0,250.20850708924,0.99149965448128
35.0,100.0,13.0,150.0,250.50100200401,0.9914848331825
35.0,100.0,13.0,150.0,250.79418157499,0.99146979188805
35.0,100.0,13.0,150.0,251.08804820891,0.99145452910729
35.0,100.0,13.0,150.0,251.38260432378,0.99143904332803
35.0,100.0,13.0,150.0,251.67785234899,0.99142333301637
35.0,100.0,13.0,150.0,251.97379472535,0.99140739661642
35.0,100.0,13.0,150.0,252.27043390515,0.99139123255011
35.0,100.0,13.0,150.0,252.56777235225,0.99137483921698
35.0,100.0,13.0,150.0,252.86581254214,0.9913582149939
35.0,100.0,13.0,150.0,253.16455696203,0.9913413582349
35.0,100.0,13.0,150.0,253.46400811085,0.99132426727087
35.0,100.0,13.0,150.0,253.76416849941,0.99130694040941
35.0,100.0,13.0,150.0,254.06504065041,0.99128937593451
35.0,100.0,13.0,150.0,254.36662709852,0.99127157210634
35.0,100.0,13.0,150.0,254.66893039049,0.99125352716103
35.0,100.0,13.0,150.0,254.97195308516,0.99123523931038
35.0,100.0,13.0,150.0,255.27569775357,0.99121670674164
35.0,100.0,13.0,150.0,255.58016697904,0.99119792761723
35.0,100.0,13.0,150.0,255.88536335722,0.99117890007454
35.0,100.0,13.0,150.0,256.19128949616,0.99115962222559
35.0,100.0,13.0,150.0,256.49794801642,0.99114009215684
35.0,100.0,13.0,150.0,256.8053415511,0.9911203079289
35.0,100.0,13.0,150.0,257.11347274597,0.99110026757625
35.0,100.0,13.0,150.0,257.42234425948,0.99107996910699
35.0,100.0,13.0,150.0,257.73195876289,0.99105941050256
35.0,100.0,13.0,150.0,258.04231894031,0.99103858971747
35.0,100.0,13.0,150.0,258.3534274888,0.99101750467902
35.0,100.0,13.0,150.0,258.66528711847,0.99099615328701
35.0,100.0,13.0,150.0,258.97790055249,0.99097453341349
35.0,100.0,13.0,150.0,259.29127052723,0.99095264290242
35.0,100.0,13.0,150.0,259.60539979232,0.99093047956943
35.0,100.0,13.0,150.0,259.92029111073,0.9909080412015
35.0,100.0,13.0,150.0,260.23594725885,0.9908853255567
35.0,100.0,13.0,150.0,260.55237102658,0.99086233036385
35.0,100.0,13.0,150.0,260.86956521739,0.99083905332224
35.0,100.0,13.0,150.0,261.18753264844,0.99081549210133
35.0,100.0,13.0,150.0,261.50627615063,0.99079164434047
35.0,100.0,13.0,150.0,261.82579856869,0.99076750764854
35.0,100.0,13.0,150.0,262.14610276127,0.99074307960368
35.0,100.0,13.0,150.0,262.46719160105,0.99071835775296
35.0,100.0,13.0,150.0,262.78906797477,0.99069333961208
35.0,100.0,13.0,150.0,263.11173478337,0.99066802266505
35.0,100.0,13.0,150.0,263.43519494204,0.99064240436385
35.0,100.0,13.0,150.0,263.75945138034,0.99061648212814
35.0,100.0,13.0,150.0,264.08450704225,0.99059025334491
35.0,100.0,13.0,150.0,264.4103648863,0.99056371536816
35.0,100.0,13.0,150.0,264.73702788563,0.99053686551859
35.0,100.0,13.0,150.0,265.0644990281,0.99050970108323
35.0,100.0,13.0,150.0,265.39278131635,0.99048221931516
35.0,100.0,13.0,150.0,265.72187776794,0.99045441743313
35.0,100.0,13.0,150.0,266.0517914154,0.99042629262122
35.0,100.0,13.0,150.0,266.38252530634,0.99039784202856
35.0,100.0,13.0,150.0,266.71408250356,0.9903690627689
35.0,100.0,13.0,150.0,267.0464660851,0.99033995192036
35.0,100.0,13.0,150.0,267.37967914438,0.990310506525
35.0,100.0,13.0,150.0,267.71372479029,0.99028072358853
35.0,100.0,13.0,150.0,268.04860614725,0.99025060007996
35.0,100.0,13.0,150.0,268.38432635534,0.99022013293121
35.0,100.0,13.0,150.0,268.7208885704,0.9901893190368
35.0,100.0,13.0,150.0,269.05829596413,0.99015815525346
35.0,100.0,13.0,150.0,269.39655172414,0.99012663839982
35.0,100.0,13.0,150.0,269.73565905413,0.99009476525602
35.0,100.0,13.0,150.0,270.07562117393,0.99006253256336
35.0,100.0,13.0,150.0,270.41644131963,0.99002993702397
35.0,100.0,13.0,150.0,270.75812274368,0.9899969753004
35.0,100.0,13.0,150.0,271.10066871498,0.98996364401532
35.0,100.0,13.0,150.0,271.444082519,0.9899299397511
35.0,100.0,13.0,150.0,271.78836745787,0.98989585904951
35.0,100.0,13.0,150.0,272.13352685051,0.98986139841131
35.0,100.0,13.0,150.0,272.4795640327,0.98982655429592
35.0,100.0,13.0,150.0,272.82648235722,0.98979132312105
35.0,100.0,13.0,150.0,273.17428519395,0.98975570126232
35.0,100.0,13.0,150.0,273.52297592998,0.98971968505294
35.0,100.0,13.0,150.0,273.87255796969,0.98968327078332
35.0,100.0,13.0,150.0,274.22303473492,0.98964645470071
35.0,100.0,13.0,150.0,274.57440966502,0.98960923300884
35.0,100.0,13.0,150.0,274.92668621701,0.98957160186759
35.0,100.0,13.0,150.0,275.27986786566,0.9895335573926
35.0,100.0,13.0,150.0,275.63395810364,0.98949509565491
35.0,100.0,13.0,150.0,275.98896044158,0.98945621268065
35.0,100.0,13.0,150.0,276.34487840825,0.98941690445063
35.0,100.0,13.0,150.0,276.70171555064,0.98937716690003
35.0,100.0,13.0,150.0,277.05947543406,0.98933699591803
35.0,100.0,13.0,150.0,277.41816164232,0.98929638734747
35.0,100.0,13.0,150.0,277.77777777778,0.9892553369845
35.0,100.0,13.0,150.0,278.13832746152,0.98921384057825
35.0,100.0,13.0,150.0,278.49981433346,0.98917189383047
35.0,100.0,13.0,150.0,278.86224205243,0.98912949239522
35.0,100.0,13.0,150.0,279.22561429635,0.98908663187851
35.0,100.0,13.0,150.0,279.58993476235,0.98904330783799
35.0,100.0,13.0,150.0,279.95520716685,0.98899951578262
35.0,100.0,13.0,150.0,280.32143524575,0.98895525117236
35.0,100.0,13.0,150.0,280.68862275449,0.98891050941783
35.0,100.0,13.0,150.0,281.05677346824,0.98886528588
35.0,100.0,13.0,150.0,281.42589118199,0.98881957586994
35.0,100.0,13.0,150.0,281.79597971069,0.98877337464843
35.0,100.0,13.0,150.0,282.16704288939,0.98872667742574
35.0,100.0,13.0,150.0,282.53908457337,0.9886794793613
35.0,100.0,13.0,150.0,282.91210863825,0.98863177556343
35.0,100.0,13.0,150.0,283.28611898017,0.98858356108909
35.0,100.0,13.0,150.0,283.66111951588,0.98853483094356
35.0,100.0,13.0,150.0,284.03711418292,0.98848558008022
35.0,100.0,13.0,150.0,284.4141069397,0.98843580340028
35.0,100.0,13.0,150.0,284.79210176571,0.98838549575257
35.0,100.0,13.0,150.0,285.1711026616,0.98833465193324
35.0,100.0,13.0,150.0,285.55111364934,0.98828326668559
35.0,100.0,13.0,150.0,285.9321387724,0.98823133469985
35.0,100.0,13.0,150.0,286.31418209582,0.98817885061294
35.0,100.0,13.0,150.0,286.69724770642,0.98812580900831
35.0,100.0,13.0,150.0,287.08133971292,0.98807220441573
35.0,100.0,13.0,150.0,287.46646224607,0.98801803131113
35.0,100.0,13.0,150.0,287.85261945884,0.98796328411644
35.0,100.0,13.0,150.0,288.23981552652,0.98790795719945
35.0,100.0,13.0,150.0,288.62805464691,0.98785204487365
35.0,100.0,13.0,150.0,289.01734104046,0.98779554139811
35.0,100.0,13.0,150.0,289.40767895041,0.98773844097742
35.0,100.0,13.0,150.0,289.79907264297,0.98768073776153
35.0,100.0,13.0,150.0,290.19152640743,0.98762242584571
35.0,100.0,13.0,150.0,290.58504455637,0.98756349927048
35.0,100.0,13.0,150.0,290.9796314258,0.98750395202156
35.0,100.0,13.0,150.0,291.37529137529,0.98744377802985
35.0,100.0,13.0,150.0,291.77202878817,0.9873829711714
35.0,100.0,13.0,150.0,292.16984807168,0.98732152526743
35.0,100.0,13.0,150.0,292.56875365711,0.98725943408436
35.0,100.0,13.0,150.0,292.96875,0.98719669133382
35.0,100.0,13.0,150.0,293.36984158029,0.98713329067275
35.0,100.0,13.0,150.0,293.77203290247,0.98706922570348
35.0,100.0,13.0,150.0,294.17532849578,0.98700448997381
35.0,100.0,13.0,150.0,294.57973291438,0.98693907697716
35.0,100.0,13.0,150.0,294.98525073746,0.98687298015271
35.0,100.0,13.0,150.0,295.39188656952,0.98680619288555
35.0,100.0,13.0,150.0,295.79964504043,0.98673870850694
35.0,100.0,13.0,150.0,296.20853080569,0.98667052029445
35.0,100.0,13.0,150.0,296.61854854657,0.98660162147227
35.0,100.0,13.0,150.0,297.0297029703,0.98653200521146
35.0,100.0,13.0,150.0,297.44199881023,0.98646166463022
35.0,100.0,13.0,150.0,297.85544082605,0.98639059279426
35.0,100.0,13.0,150.0,298.27003380394,0.98631878271714
35.0,100.0,13.0,150.0,298.68578255675,0.98624622736064
35.0,100.0,13.0,150.0,299.10269192423,0.98617291963518
35.0,100.0,13.0,150.0,299.52076677316,0.98609885240027
35.0,100.0,13.0,150.0,299.9400119976,0.98602401846499
35.0,100.0,13.0,150.0,300.36043251902,0.98594841058846
35.0,100.0,13.0,150.0,300.78203328654,0.98587202148043
35.0,100.0,13.0,150.0,301.20481927711,0.98579484380181
35.0,100.0,13.0,150.0,301.62879549568,0.98571687016531
35.0,100.0,13.0,150.0,302.05396697543,0.98563809313607
35.0,100.0,13.0,150.0,302.48033877798,0.98555850523232
35.0,100.0,13.0,150.0,302.90791599354,0.98547809892613
35.0,100.0,13.0,150.0,303.33670374115,0.98539686664412
35.0,100.0,13.0,150.0,303.76670716889,0.98531480076829
35.0,100.0,13.0,150.0,304.19793145407,0.98523189363684
35.0,100.0,13.0,150.0,304.63038180341,0.98514813754502
35.0,100.0,13.0,150.0,305.06406345333,0.98506352474606
35.0,100.0,13.0,150.0,305.49898167006,0.98497804745213
35.0,100.0,13.0,150.0,305.93514174995,0.98489169783528
35.0,100.0,13.0,150.0,306.37254901961,0.98480446802856
35.0,100.0,13.0,150.0,306.81120883616,0.98471635012704
35.0,100.0,13.0,150.0,307.25112658746,0.98462733618895
35.0,100.0,13.0,150.0,307.69230769231,0.98453741823685
35.0,100.0,13.0,150.0,308.13475760066,0.98444658825887
35.0,100.0,13.0,150.0,308.57848179387,0.98435483820992
35.0,100.0,13.0,150.0,309.02348578492,0.98426216001305
35.0,100.0,13.0,150.0,309.46977511863,0.98416854556081
35.0,100.0,13.0,150.0,309.9173553719,0.9840739867166
35.0,100.0,13.0,150.0,310.36623215394,0.98397847531619
35.0,100.0,13.0,150.0,310.81641110651,0.9838820031692
35.0,100.0,13.0,150.0,311.26789790413,0.98378456206064
35.0,100.0,13.0,150.0,311.72069825436,0.98368614375256
35.0,100.0,13.0,150.0,312.17481789802,0.98358673998568
35.0,100.0,13.0,150.0,312.63026260942,0.9834863424811
35.0,100.0,13.0,150.0,313.08703819662,0.98338494294207
35.0,100.0,13.0,150.0,313.54515050167,0.98328253305585
35.0,100.0,13.0,150.0,314.00460540088,0.9831791044955
35.0,100.0,13.0,150.0,314.46540880503,0.98307464892189
35.0,100.0,13.0,150.0,314.92756665967,0.98296915798562
35.0,100.0,13.0,150.0,315.39108494533,0.98286262332908
35.0,100.0,13.0,150.0,315.85596967783,0.98275503658857
35.0,100.0,13.0,150.0,316.32222690848,0.98264638939639
35.0,100.0,13.0,150.0,316.78986272439,0.98253667338309
35.0,100.0,13.0,150.0,317.25888324873,0.9824258801797
35.0,100.0,13.0,150.0,317.72929464097,0.98231400142005
35.0,100.0,13.0,150.0,318.20110309716,0.98220102874318
35.0,100.0,13.0,150.0,318.67431485022,0.98208695379571
